CountryID,Country,HDI_2018,Mean_Schooling_2018,Know_abt_Sci_Q1,Understand_Sci_Q2,Disease_Sci_Q3,Poetry_Sci_Q4,LearnSci_Prim_Q5A,LearnSci_Sec_Q5B,LearnSci_Uni_Q5C,Sci_try_Inform_Q6,Health_try_knowMore_Q7,Sci_want_knowMore_Q8,Health_want_knowMore_Q9,Conf_NGOs_Q10A,Conf_Hosp_10B,Trust_Ppl_Q11A,Trust_Govt_Q11B,Trust_Scientists_Q11C,Trust_Journos_Q11D,Trust_Doctors_Q11E,Trust_NGOs_Q11F,Trust_Healers_Q11G,Trust_Science_Q12,Trust_Sci_Accuracy_Q13,Trust_UniScientists_Benefit_Q14A,Trust_UniScientists_Open_Q14B,Trust_CompnyScientists_benef_Q15A,TrustCompnyScientists_Open_Q15B,Scientists_benef_Q16,Scientists_benefYou_Q17,SciTech_improv_Q18,SciTech_Jobs_Q19,Trust_who_Q20,Trust_med_country_Q21,Trust_NursDocs_country_Q22,Vaccn_Knowledge_Heard_Vaccn_Q23,Vaccn_Knowledge_Child_Q24,Vaccn_RiskPercep_Q25,Vaccn_Knowledge_Effktv_Q26,Have_Child_Q27,Accept_Vaccn_4Child_Q28,Religion_D1,SciRelig_disag_Q29,Sci_Relig_choose_Q30,WGM_Index,WGM_Indexr,ViewOfScience,Age,AgeCategories,Gender,Education,Urban_Rural,Household_Income,Regions_Report,Subjective_Income,WBI,EMP_2010
154,Montenegro,0.814,11.3,2.64040404040404,3.00102040816327,1.04921465968586,1.61683277962348,1.92058516196447,1.89137380191693,1.54503816793893,1.36967808930426,1.50769230769231,1.7204641350211,1.82559339525284,1.4371921182266,1.6390134529148,2.70314083080041,2.32107023411371,2.52705882352941,2.21243523316062,2.8030612244898,2.38384955752212,1.95907660020986,2.80539932508436,2.67990919409762,2.49581839904421,2.31414267834794,2.41805225653207,2.27643312101911,1.80089988751406,1.40510948905109,1.75,2.1196682464455,2.66666666666667,2.59708193041526,2.86041666666667,1.95939086294416,4.0939226519337,2.40228571428571,3.81464530892449,1.568,1.96564195298373,1.98767967145791,1.46207865168539,1.53170731707317,2.49235545207567,1.54947613504075,2.7474358974359,43.94,2.12349397590361,1.548,2.03636363636364,1.494,3.307,16,1.98670756646217,3,3.545
155,Namibia,0.647,6.8,2.48626653102747,2.81376518218623,1.0860103626943,1.72306034482759,1.8855975485189,1.84038054968288,1.31853785900783,1.32287449392713,1.42439516129032,1.74873353596758,1.85485485485485,1.55956678700361,1.79028925619835,2.66295546558704,2.68595041322314,2.61721404303511,2.66737513283741,3.01007049345418,2.55129650507328,1.69348268839104,2.7853982300885,2.7431693989071,2.62684869169511,2.53846153846154,2.62244897959184,2.55051078320091,1.9155227032735,1.5820399113082,1.87313432835821,2.64576802507837,2.89839034205231,2.93528183716075,3.01644398766701,1.67185877466251,4.7111801242236,1.59311424100156,4.1978021978022,1.52338308457711,1.95115681233933,2,1.36172566371681,1.78360655737705,2.63322356384962,1.68386388583974,2.39659090909091,31.8139303482587,1.5427135678392,1.57014925373134,1.93933265925177,1.40298507462687,3.38308457711443,4,1.71792260692464,3,4.03582089552239
157,Nepal,0.574,4.9,2.24946004319654,2.61851475076297,1.09476031215162,1.48620689655172,1.63907284768212,1.64189189189189,1.13837209302326,1.23333333333333,1.39217652958877,1.77507598784195,1.8419452887538,1.72055427251732,1.82215447154472,3.14506172839506,2.93990929705215,3.16482164821648,3.06365740740741,3.29853862212944,2.90379746835443,2.80194805194805,3.3559748427673,3.26449275362319,3.08474576271186,2.84477611940299,3.01602136181575,2.84779299847793,2.34826427771557,1.74620390455531,1.87272727272727,2.68651685393258,2.75650364203954,3.22398190045249,3.35737704918033,1.8788501026694,4.87587822014051,1.40425531914894,4.4453781512605,1.736,1.9597423510467,2,1.15848214285714,1.54411764705882,3.08960459183546,2.08290816326531,1.84526558891455,36.626,1.818,1.538,1.47595190380762,1.244,3.267,12,1.75378405650858,1,3.877
158,Nicaragua,0.658,6.7,2.20689655172414,2.59214501510574,1.08255933952528,1.5167714884696,1.86046511627907,1.78947368421053,1.36638655462185,1.31243680485339,1.40963855421687,1.69464105156724,1.76837865055388,1.53636363636364,1.6859756097561,2.50405679513185,2.15295358649789,2.44358407079646,2.46742502585315,2.93239152371342,2.35951327433628,1.24493927125506,2.86010362694301,2.84365162644281,2.56359649122807,2.55431131019037,2.6504329004329,2.5962596259626,1.89020452099031,1.57494646680942,1.80860215053763,2.53251121076233,2.60729613733906,2.80346232179226,2.95774647887324,1.94164989939638,4.91666666666667,1.28987068965517,4.64680390032503,1.732,1.97691197691198,1.95223260643821,1.39907192575406,1.90123456790123,2.61815572299892,1.70290635091496,2.39261744966443,36.784,1.81462925851703,1.577,1.81963927855711,1.309,3.166,6,1.70486815415821,2,3.671
160,Norway,0.953,12.6,2.99799398194584,3.38138138138138,1.02610441767068,1.79254783484391,1.72560975609756,1.82934443288241,1.59383378016086,1.60220440881764,1.66633266533066,1.75526579739218,1.76276276276276,1.76971214017522,1.94307196562836,3.68312757201646,3.47668393782383,3.48994708994709,2.94105480868666,3.77699293642785,3.12203023758099,2.28930817610063,3.59412955465587,3.35598377281947,3.43724696356275,3.25514403292181,3.14574898785425,2.95242914979757,2.47331319234643,1.85540950455005,1.93387589013225,2.52115583075335,2.93674698795181,3.43316582914573,3.756,1.88977955911824,4.83427282976325,1.67945823927765,4.59459459459459,1.732,1.98909657320872,1.78492462311558,1.28515111695138,1.44878048780488,3.33464779238322,2.35894843276036,1.66802443991853,55.275,2.537,1.498,2.37206931702345,1.333,3.26,15,2.66833667334669,4,3.356
163,Panama,0.789,10.2,2.25910931174089,2.68145161290323,1.06166495375128,1.73689839572193,1.92879256965944,1.84192825112108,1.33179723502304,1.2894472361809,1.41809045226131,1.71951219512195,1.79048582995951,1.42211652794293,1.64241164241164,2.4883011190234,1.96303901437372,2.49784017278618,2.49485596707819,2.91379310344828,2.2983606557377,1.44979508196721,2.82546201232033,2.75128468653649,2.6281512605042,2.53837837837838,2.55263157894737,2.56733828207847,1.79830148619958,1.51511758118701,1.77630121816168,2.51612903225806,2.58631921824104,2.76307692307692,2.91502590673575,1.87122736418511,4.75953757225434,1.48284023668639,4.48578199052133,1.641,1.95150501672241,1.96351931330472,1.36448598130841,1.84561403508772,2.59862258953306,1.68388429752066,2.57554786620531,42.753,2.05941591137966,1.527,1.89457831325301,1.456,3.151,6,1.92086330935252,4,4.057
164,Paraguay,0.702,8.4,2.09538461538462,2.38046795523906,1.15051311288483,1.6958041958042,1.84086021505376,1.83908045977011,1.47750865051903,1.209726443769,1.40927419354839,1.7431289640592,1.85773195876289,1.62726176115802,1.70239334027055,3.06510681586979,2.4859228362878,2.54756097560976,2.71832460732984,3.05060728744939,2.52321630804077,2.64410256410256,2.89634864546525,2.85816448152563,2.66119577960141,2.54601990049751,2.62761020881671,2.55231143552311,1.64988009592326,1.3579766536965,1.74282147315855,2.43774069319641,2.75259875259875,2.83386243386243,3.01458333333333,1.88900100908174,4.81590909090909,1.66744730679157,4.30429732868757,1.759,1.96562032884903,1.9746963562753,1.43775100401606,1.80645161290323,2.65635939323337,1.70595099183197,2.91620111731844,44.082,2.12725450901804,1.601,1.67267267267267,1.365,3.096,8,1.68036072144289,3,3.485
165,Peru,0.75,9.2,2.36409736308316,2.83652875882946,1.07716049382716,1.56054279749478,1.80813347236705,1.87214611872146,1.5916149068323,1.3877139979859,1.59576612903226,1.90485829959514,1.92678034102307,1.32536973833902,1.48319327731092,2.48670756646217,1.98751300728408,2.58131868131868,2.33091286307054,2.77128205128205,2.2274678111588,1.34804928131417,2.82185792349727,2.79039301310044,2.51573033707865,2.47219069239501,2.41832229580574,2.45350172215844,1.67857142857143,1.5010775862069,1.80301399354144,2.53125,2.62579957356077,2.70637408568443,2.79604578563996,1.92756539235412,4.60460021905805,2.03728813559322,3.98534385569335,1.689,1.95590551181102,1.98856548856549,1.61607142857143,1.71037181996086,2.55478512098267,1.66088840736728,2.66965285554311,40.273,1.96092184368737,1.596,1.95490981963928,1.572,3.288,8,1.73009307135471,3,3.648
166,Portugal,0.847,9.2,2.64564564564565,3.41358641358641,1.01701701701702,1.63394683026585,1.82839632277835,1.90119435396308,1.58724832214765,1.495,1.60639360639361,1.80382293762575,1.825,1.61508452535761,1.82492276004119,3.06530612244898,2.33130699088146,3.41486068111455,2.60523665659617,3.46068548387097,2.71846846846847,2.81936887921654,3.50151362260343,3.48121827411168,3.40020366598778,3.11271975180972,2.9021190716448,2.829417773238,2.18089430894309,1.75925925925926,1.92016376663255,2.39787234042553,2.89591836734694,3.11258955987718,3.44511581067472,1.98901098901099,4.832995951417,1.65851172273191,4.0403825717322,1.62237762237762,1.94252873563218,1.81864235055724,1.60183968462549,1.20844327176781,3.26188552188485,2.27979797979798,2.00207684319834,43.5074925074925,2.10921843687375,1.54445554445554,2.181,1.34603811434303,3.34465534465534,16,2.11334002006018,4,2.86913086913087
173,Serbia,0.787,11.1,2.54048582995951,3.17688442211055,1.04536082474227,1.67813540510544,1.88384371700106,1.92018244013683,1.68972746331237,1.41109969167523,1.55340793489318,1.68392664509169,1.77985462097612,1.40856481481481,1.7093023255814,2.79739217652959,2.47461139896373,3.0552016985138,1.90685772773797,3.0784708249497,2.36624203821656,1.92687950566426,3.05157894736842,2.93945945945946,2.89643652561247,2.64825930372149,2.61675977653631,2.36754176610979,2.1706008583691,1.64018691588785,1.86313465783664,2.10520231213873,2.79978700745474,2.74764397905759,3.1525076765609,1.97679112008073,4.54989384288747,1.88222464558342,4.29967426710098,1.667,1.98611111111111,1.98467824310521,1.5149863760218,1.36781609195402,2.83708288482454,1.85791173304629,2.10692588092345,49.446,2.31991951710262,1.548,2.04714142427282,1.432,3.257,16,1.90659898477157,3,3.695
175,Slovakia,0.855,12.5,2.41028225806452,3.06827309236948,1.06981519507187,1.79631635969664,1.69560557341908,1.75641025641026,1.42779291553134,1.19715447154472,1.37323943661972,1.42273730684327,1.60457856399584,1.53427638737758,1.73651452282158,3.05835010060362,2.38042381432896,3.0873786407767,2.5297131147541,3.15778894472362,2.69207003089598,2.24872579001019,3.0125786163522,3.01046025104602,3.05650319829424,2.7855579868709,2.93397231096912,2.68777292576419,2.12941176470588,1.62189616252822,1.83569096844396,2.06843267108168,2.53764581124072,2.95987654320988,3.20988900100908,1.90060851926978,4.59540229885057,1.66587395957194,4.52969121140142,1.702,1.971875,1.92842105263158,1.48094612352168,1.53140096618357,2.96860587002096,2.0083857442348,2.21201413427562,49.881,2.355,1.571,1.97997997997998,1.33,3.15,14,1.78936810431294,4,3.373
176,Slovenia,0.896,12.2,2.764,3.35441767068273,1.027,1.60887096774194,1.5784708249497,1.62743091095189,1.41706730769231,1.43286573146293,1.631,1.61083249749248,1.74148296593186,1.50709939148073,1.80606060606061,3.22768304914744,2.08779011099899,3.34716599190283,2.61105527638191,3.39278557114228,2.75626880641926,2.24543610547667,3.33935742971888,3.16616314199396,2.9748743718593,2.78915662650602,2.7583081570997,2.67573011077543,2.23115577889447,1.71730382293763,1.81570996978852,2.42784032753327,2.97389558232932,2.57273652085453,3.3937875751503,1.90690690690691,4.51602209944751,2.02444444444444,4.21777777777778,1.817,1.96994535519126,1.72239108409321,1.39249639249639,1.21052631578947,3.00583917250551,2.00700700700701,1.99393326592518,53.854,2.52705410821643,1.514,1.97392176529589,1.30722891566265,3.209,16,2.22066198595787,4,3.425
183,Eswatini,0.588,6.5,2.13047910295617,2.53073770491803,1.04590163934426,1.68345323741007,1.93959731543624,1.79467680608365,1.18223234624146,1.24949083503055,1.3917004048583,1.89701338825953,1.94387755102041,1.73216374269006,1.87724867724868,2.49330587023687,2.82309322033898,2.91036088474971,2.61521972132905,3.3729674796748,2.68500539374326,1.49206349206349,3.06407322654462,3.07239819004525,2.89290012033694,2.42597402597403,2.87776484284051,2.45198463508323,2.18011049723757,1.73478760045924,1.90677025527192,2.66479190101237,2.66051282051282,3.25287356321839,3.5173116089613,1.91583166332665,4.82307692307692,1.77815699658703,4.32958380202475,1.66,1.97176079734219,2,1.45328719723183,1.89565217391304,2.84475378787955,1.89772727272727,1.98574821852732,36.434,1.78269617706237,1.577,1.61569416498994,1.119,3.208,4,1.67576075550892,2,4.363
184,Switzerland,0.944,13.4,2.84453360080241,3.35140562248996,1.02932254802831,1.78439425051335,1.71428571428571,1.81390593047035,1.39263803680982,1.55566700100301,1.67602808425276,1.50868232890705,1.60542168674699,1.70707070707071,1.9297520661157,3.40973630831643,3.1419878296146,3.39857288481142,2.79093717816684,3.57703927492447,3.00425985090522,2.44935344827586,3.32565445026178,3.25879917184265,3.34154175588865,3.04972972972973,2.84607329842932,2.67798466593647,2.46887966804979,1.86264308012487,1.80628272251309,2.21587301587302,2.85121457489879,3.25965665236052,3.51217038539554,1.95971802618328,4.19108280254777,2.49838187702265,3.99252136752137,1.649,1.94813614262561,1.8256880733945,1.56726768377254,1.23151125401929,3.17525510203878,2.14591836734694,1.65631691648822,51.138,2.40863453815261,1.528,2.34475806451613,1.28957915831663,3.23,17,2.50451354062187,4,3.736
185,Tajikistan,0.65,10.4,2.60325534079349,3.26117886178862,1.02208201892744,1.06947368421053,1.925,1.94882292732856,1.48505434782609,1.46006066734075,1.50758341759353,1.86068111455108,1.89128205128205,1.64738292011019,1.94324045407637,3.40447154471545,NA,3.52008686210641,3.11075949367089,3.70020120724346,2.88528678304239,2.6954261954262,3.67019027484144,3.45185995623632,3.35665914221219,3.23515439429929,3.2625,3.19834710743802,2.51071025930101,1.89858490566038,1.98095238095238,2.79101123595506,2.96548223350254,3.62718846549949,3.61987704918033,1.94376278118609,4.90839694656489,1.21380846325167,4.86061946902655,1.759,1.89321789321789,1.997997997998,1.02768903088392,1.4,3.36293883460369,2.37893593919653,1.5179677819083,39.32,1.968,1.615,2.024,1.088,3.153,9,2.04485219164118,1,4.585
186,The Gambia,0.46,3.5,1.85547290116897,2.08210526315789,1.06589595375723,1.42696629213483,1.7043847241867,1.62025316455696,1.125,1.27029804727646,1.4841997961264,1.92040816326531,1.96761133603239,1.79931584948689,1.79324462640737,3.46052631578947,3.25456498388829,3.15966386554622,3.1773127753304,3.42164948453608,3.15017064846416,2.66347177848775,3.36004514672686,3.23868778280543,3.31395348837209,3.06818181818182,3.20818713450292,3.07940446650124,2.48342857142857,1.85746606334842,1.96745230078563,2.9049255441008,2.88457609805924,3.471875,3.56748466257669,1.83687943262411,4.8505603985056,1.31003811944091,4.71428571428571,1.712,1.95555555555556,2,1.29077117572693,1.96506550218341,3.20841031562702,2.23325635103926,1.59047619047619,35.115,1.71761133603239,1.609,1.398,1.269,3.228,5,1.62030456852792,1,4.569
187,Togo,0.503,4.8,2.29423868312757,2.26578411405295,1.13394919168591,1.56042496679947,1.76226826608506,1.8196166854566,1.27245949926362,1.26331967213115,1.34826883910387,1.80761099365751,1.87835051546392,1.48378728923476,1.58093126385809,2.10604453870626,1.83833718244804,2.22103861517976,2.15450121654501,2.61802575107296,2.17128463476071,2.21264994547437,2.53697383390216,2.47476125511596,2.09984639016897,2.082910321489,2.165625,2.0718954248366,1.85917159763314,1.56449704142012,1.83333333333333,2.66020671834625,3.05672268907563,2.41542288557214,2.54251497005988,1.85239085239085,4.68295739348371,2.36675824175824,4.16294349540079,1.482,1.94724220623501,1.96618852459016,1.37435233160622,1.79681274900398,2.22528227785567,1.33136966126657,2.45382585751979,30.555,1.50301810865191,1.421,1.78370221327968,1.23,3.307,5,1.45141065830721,1,3.573
190,Tunisia,0.735,7.2,2.37373737373737,2.7897384305835,1.0384193194292,1.44617224880383,1.86507936507937,1.93263473053892,1.59090909090909,1.31938775510204,1.42712550607287,1.73429454170958,1.77258883248731,1.48310810810811,1.58393408856849,2.87757201646091,2.24092409240924,3.05507955936352,2.32444444444444,3.15832482124617,2.60407239819005,2.02839116719243,3.13271245634459,3.06721698113208,2.98280098280098,2.76923076923077,2.83455882352941,2.71282051282051,1.96408529741863,1.67009132420091,1.81117318435754,2.38901601830664,2.76972281449893,3.02542372881356,3.1318795430945,1.90973630831643,4.686230248307,1.6260162601626,4.42357059509918,1.86724386724387,1.9794776119403,2,1.48753117206983,1.87296416938111,2.94240607514149,1.97362110311751,2.2230303030303,42.7152847152847,2.0343087790111,1.52947052947053,1.76228686058175,1.68031968031968,3.21278721278721,3,1.84242424242424,2,3.98201798201798
191,Turkmenistan,0.706,9.8,2.85584677419355,3.45934959349594,1.0468262226847,1.44100119189511,1.78048780487805,1.81331987891019,1.2780269058296,1.0949948927477,1.30358974358974,1.62468827930175,1.68813559322034,1.77186761229314,1.9375,3.16233090530697,NA,3.15679824561404,2.92511520737327,3.45546558704453,3.22098214285714,2.5873388042204,3.16737739872068,3.14423076923077,3.16427783902977,3.0140127388535,3.15500538213132,3.01745635910224,2.55460385438972,1.89467162329616,1.9079754601227,2.33288948069241,2.79776422764228,3.34493346980553,3.35612244897959,1.93676312968917,4.78705882352941,1.24729891956783,4.75180722891566,1.621,1.99450549450549,2,1.03234501347709,1.5,3.13333333333333,2.14778856526429,1.46251588310038,37.614,1.833,1.528,2.06412825651303,1.264,3.241,9,2.11975435005118,3,3.636
193,United Arab Emirates,0.863,10.8,2.71171171171171,3.05935613682093,1.09778225806452,1.75939086294416,1.95695695695696,1.90408163265306,1.56681514476615,1.51158106747231,1.58125623130608,1.74724172517553,1.75175175175175,1.87792848335388,1.86509635974304,3.00768386388584,NA,3.06955177743431,2.83194444444444,3.19957983193277,3.28157894736842,2.61823361823362,3.34948096885813,3.27809307604994,3.22896551724138,3.125,3.21973684210526,3.08011869436202,2.38333333333333,1.85334750265675,1.94635627530364,2.62684989429175,2.81103166496425,3.56929637526652,3.35965848452508,1.77833500501505,4.74155844155844,1.52526595744681,4.50668449197861,1.76785714285714,1.9819587628866,2,1.38505096262741,1.6962457337884,3.18516339870588,2.2078431372549,1.69524913093859,34.9422885572139,1.72238805970149,1.31940298507463,2.59375,1.790273556231,3.04477611940298,13,2.15102040816327,4,2.21492537313433
194,Uruguay,0.804,8.7,2.16129032258065,3.134944612286,1.0469387755102,1.62513199577614,1.76445846477392,1.83924050632911,1.48545861297539,1.38114343029087,1.56756756756757,1.71818181818182,1.77587939698492,1.6111833550065,1.79192546583851,3.0561797752809,2.24872579001019,3.06705882352941,2.56100104275287,3.3091641490433,2.73471882640587,1.59670781893004,3.17615467239527,3.1648590021692,3.03728813559322,2.89010989010989,2.70917225950783,2.7071178529755,1.98504273504274,1.6164994425864,1.80676855895197,2.32474804031355,2.69867211440245,3.10574948665298,3.33535353535354,1.96192384769539,4.75523012552301,1.78335112059765,4.25561497326203,1.771,1.96761133603239,1.74604847207587,1.45882352941176,1.51111111111111,2.97623525073894,2.01327433628319,2.31922196796339,49.363,2.29329329329329,1.601,1.78456913827655,1.607,3.344,8,1.87763289869609,4,3.923
195,Uzbekistan,0.71,11.5,2.5590312815338,3.27586206896552,1.02862985685072,1.2550052687039,1.96984924623116,1.98289738430584,1.69012485811578,1.34939759036145,1.44979919678715,1.89227642276423,1.92354124748491,1.8348623853211,1.90153846153846,3.60483870967742,3.8894472361809,3.64,3.42424242424242,3.53319919517103,3.25144175317186,2.02528977871444,3.73041709053917,3.62043795620438,3.44790547798067,3.34682080924855,3.46212952799122,3.3906976744186,2.53551912568306,1.89685124864278,1.97940267765191,2.89669861554846,2.73360242179617,3.64867617107943,3.57200402819738,1.91725529767911,4.93252212389381,1.24804469273743,4.85189309576837,1.802,1.95271210013908,1.9989888776542,1.61290322580645,1.25436408977556,3.50597749648734,2.5295358649789,1.52238805970149,40.259,1.984,1.661,1.985,1.407,3.149,9,2.15206445115811,2,4.229
197,Yemen,0.452,3,2.11099476439791,2.8,1.08343711083437,1.67027027027027,1.89349930843707,1.83647798742138,1.49802371541502,1.18993839835729,1.33401221995927,1.67050209205021,1.77025641025641,1.7204767063922,1.6289825282631,3.20623742454728,2.15973741794311,2.75747126436782,1.96021220159151,2.8582995951417,2.76056338028169,2.27972027972028,3.05655836341757,2.99881235154394,3.04283801874163,2.821482602118,2.86811779769526,2.68592592592593,2.16666666666667,1.75030303030303,1.91676866585067,2.59723964868256,2.55636743215031,3.00835945663532,3.02153846153846,1.99598393574297,4.75639713408393,1.40943193997856,4.55726872246696,1.91326530612245,1.98036465638149,2,1.16709844559585,1.89075630252101,2.90868927973241,1.96859296482412,1.9344262295082,34.453,1.75175175175175,1.5,1.55811623246493,1.24,3.201,13,1.27008032128514,1,4.544
198,Kosovo,NA,NA,2.32287449392713,2.73904179408767,1.07454739084132,1.48886414253898,1.82893347412883,1.84388807069219,1.5727002967359,1.34893184130214,1.64206268958544,1.87678207739308,1.93969849246231,1.74808324205915,1.58652849740933,3.37562940584089,2.06441717791411,2.66481687014428,2.70739219712526,2.96993987975952,2.9401888772298,2.19712525667351,3.08050847457627,3.15343915343915,2.92802617230098,2.70608108108108,2.76774193548387,2.61810154525386,1.8396017699115,1.47911832946636,1.8816631130064,2.58974358974359,2.69064748201439,2.6261780104712,3.06307222787386,1.91983967935872,4.82932166301969,1.77045454545455,4.35280898876405,1.661,1.921926910299,2,1.48191365227538,1.68823529411765,2.8433122140095,1.86589229144667,2.60295930949445,41.155,2.013,1.567,1.636,1.377,3.169,0,1.96981891348089,2,4.601
202,Northern Cyprus,NA,NA,2.90872617853561,3.353,1,1.88192267502612,1.8025078369906,1.95027027027027,1.96976744186047,1.44032096288867,1.482,1.95344129554656,1.95975855130785,1.7006880733945,1.51599587203302,3.22851365015167,2.41855670103093,3.02665245202559,2.51559251559252,3.05846774193548,2.76772082878953,1.82438478747204,3.54103343465046,3.50868232890705,2.83990980834273,2.67325581395349,2.59204545454545,2.4247572815534,2.28194726166329,1.8241308793456,1.91344195519348,2.45220193340494,2.8234704112337,3.04128902316213,3.22344689378758,2,4.931,1.47537688442211,4.632,1.615,2,1.91755888650964,1.182156133829,1.26732673267327,2.93963125228149,1.93537787513691,1.84400826446281,41.805,2.06167846309403,1.451,2.206,1.60420841683367,3.21,0,1.93768844221106,NA,3.47
